item_code,item_name,item_description,qty,qty_unit,manual_unit_price,unit_cost,cost_currency,tax_class,markup_override
14.1.1,NITROGEN PURGE SKID ASSEMBLY,NITROGEN PURGE SKID ASSEMBLY; 316L stainless steel wetted construction; ISO 22734 hydrogen generator equipment requirements; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: USD.,2,EA,,19074,USD,,21
14.1.2,NITROGEN PURGE SKID MODULE,NITROGEN PURGE SKID MODULE; duplex stainless steel process wetted construction; NFPA 2 hydrogen technologies design consideration; design ambient -20 to 45 degC. Supplier cost currency: SGD.,3,EA,,25887.84,SGD,,22
14.1.3,NITROGEN PURGE SKID PANEL,NITROGEN PURGE SKID PANEL; EPDM/PTFE compatible deionized water service; ASME B31.3 process piping fabrication basis; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: AUD.,4,EA,,30062.50,AUD,,23
14.1.4,NITROGEN PURGE SKID MANIFOLD,NITROGEN PURGE SKID MANIFOLD; copper busbar with tin-plated contact surfaces; CE/UKCA technical file support package; continuous operation duty with remote monitoring. Supplier cost currency: GBP.,5,EA,,15458.40,GBP,,24
14.1.5,NITROGEN PURGE SKID SENSOR SET,NITROGEN PURGE SKID SENSOR SET; powder-coated carbon steel structural frame; UL 508A industrial control panel construction basis; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: EUR.,2,EA,,17968.52,EUR,,20
14.1.6,NITROGEN PURGE SKID INSTALL KIT,NITROGEN PURGE SKID INSTALL KIT; FRP/HDPE chemical-resistant utility construction; ISO 9001 traceable manufacturing record package; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: KRW.,3,EA,,26697260.27,KRW,,21
14.2,UTILITY AIR COMPRESSOR,"Air compressor, receiver, dryer, filtration, and automatic drain package.",1,LOT,,,,,
14.2.1,UTILITY AIR COMPRESSOR ASSEMBLY,UTILITY AIR COMPRESSOR ASSEMBLY; duplex stainless steel process wetted construction; NFPA 2 hydrogen technologies design consideration; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: AUD.,3,EA,,19235.94,AUD,,23
14.2.2,UTILITY AIR COMPRESSOR MODULE,UTILITY AIR COMPRESSOR MODULE; EPDM/PTFE compatible deionized water service; ASME B31.3 process piping fabrication basis; design ambient -20 to 45 degC. Supplier cost currency: GBP.,4,EA,,9915.20,GBP,,24
14.2.3,UTILITY AIR COMPRESSOR PANEL,UTILITY AIR COMPRESSOR PANEL; copper busbar with tin-plated contact surfaces; CE/UKCA technical file support package; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: EUR.,5,EA,,11552.78,EUR,,25
14.2.4,UTILITY AIR COMPRESSOR MANIFOLD,UTILITY AIR COMPRESSOR MANIFOLD; powder-coated carbon steel structural frame; UL 508A industrial control panel construction basis; continuous operation duty with remote monitoring. Supplier cost currency: KRW.,2,EA,,17205479.45,KRW,,21
14.2.5,UTILITY AIR COMPRESSOR SENSOR SET,UTILITY AIR COMPRESSOR SENSOR SET; FRP/HDPE chemical-resistant utility construction; ISO 9001 traceable manufacturing record package; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: HKD.,3,EA,,98773.44,HKD,,22
14.2.6,UTILITY AIR COMPRESSOR INSTALL KIT,UTILITY AIR COMPRESSOR INSTALL KIT; IP66/NEMA 4X outdoor electrical enclosure; IEC 60204-1 electrical machinery compliance; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: JPY.,4,EA,,1899402.99,JPY,,23
14.3,AIR AND N2 DISTRIBUTION,"Utility headers, tubing, pressure regulators, quick connects, and isolation points.",1,LOT,,,,,
14.3.1,AIR AND N2 ASSEMBLY,AIR AND N2 ASSEMBLY; EPDM/PTFE compatible deionized water service; ASME B31.3 process piping fabrication basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: EUR.,5,EA,,16062.96,EUR,,24
14.3.2,AIR AND N2 MODULE,AIR AND N2 MODULE; copper busbar with tin-plated contact surfaces; CE/UKCA technical file support package; design ambient -20 to 45 degC. Supplier cost currency: KRW.,6,EA,,23878082.19,KRW,,25
14.3.3,AIR AND N2 PANEL,AIR AND N2 PANEL; powder-coated carbon steel structural frame; UL 508A industrial control panel construction basis; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: HKD.,3,EA,,136828.12,HKD,,21
14.3.4,AIR AND N2 MANIFOLD,AIR AND N2 MANIFOLD; FRP/HDPE chemical-resistant utility construction; ISO 9001 traceable manufacturing record package; continuous operation duty with remote monitoring. Supplier cost currency: JPY.,4,EA,,2626417.91,JPY,,22
14.3.5,AIR AND N2 SENSOR SET,AIR AND N2 SENSOR SET; IP66/NEMA 4X outdoor electrical enclosure; IEC 60204-1 electrical machinery compliance; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: CNY.,5,EA,,126285.71,CNY,,23
14.3.6,AIR AND N2 INSTALL KIT,AIR AND N2 INSTALL KIT; ATEX/IECEx suitable hydrogen-area component selection; IEC 61511 instrumented protection design basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: USD.,6,EA,,17763,USD,,24
14.4,PURGE CONTROL INSTRUMENTS,"Purge pressure switches, flow meters, low-flow alarms, and control valves.",1,LOT,,,,,
14.4.1,PURGE CONTROL INSTRUMENTS ASSEMBLY,PURGE CONTROL INSTRUMENTS ASSEMBLY; copper busbar with tin-plated contact surfaces; CE/UKCA technical file support package; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: HKD.,5,EA,,152226.56,HKD,,24
14.4.2,PURGE CONTROL INSTRUMENTS MODULE,PURGE CONTROL INSTRUMENTS MODULE; powder-coated carbon steel structural frame; UL 508A industrial control panel construction basis; design ambient -20 to 45 degC. Supplier cost currency: JPY.,2,EA,,2920597.01,JPY,,20
14.4.3,PURGE CONTROL INSTRUMENTS PANEL,PURGE CONTROL INSTRUMENTS PANEL; FRP/HDPE chemical-resistant utility construction; ISO 9001 traceable manufacturing record package; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: CNY.,3,EA,,140364.29,CNY,,21
14.4.4,PURGE CONTROL INSTRUMENTS MANIFOLD,PURGE CONTROL INSTRUMENTS MANIFOLD; IP66/NEMA 4X outdoor electrical enclosure; IEC 60204-1 electrical machinery compliance; continuous operation duty with remote monitoring. Supplier cost currency: USD.,4,EA,,19734,USD,,22
14.4.5,PURGE CONTROL INSTRUMENTS SENSOR SET,PURGE CONTROL INSTRUMENTS SENSOR SET; ATEX/IECEx suitable hydrogen-area component selection; IEC 61511 instrumented protection design basis; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: SGD.,5,EA,,26779.73,SGD,,23
14.4.6,PURGE CONTROL INSTRUMENTS INSTALL KIT,PURGE CONTROL INSTRUMENTS INSTALL KIT; 316L stainless steel wetted construction; ISO 22734 hydrogen generator equipment requirements; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: AUD.,2,EA,,31093.75,AUD,,24
14.5,UTILITY SERVICE TESTING,"Leak test, pressure test, cleaning, and utility service commissioning kit.",1,LOT,,,,,
14.5.1,UTILITY SERVICE TESTING ASSEMBLY,UTILITY SERVICE TESTING ASSEMBLY; powder-coated carbon steel structural frame; UL 508A industrial control panel construction basis; turn-down operation from 20 percent to 100 percent load. Supplier cost currency: CNY.,2,EA,,90871.43,CNY,,21
14.5.2,UTILITY SERVICE TESTING MODULE,UTILITY SERVICE TESTING MODULE; FRP/HDPE chemical-resistant utility construction; ISO 9001 traceable manufacturing record package; design ambient -20 to 45 degC. Supplier cost currency: USD.,3,EA,,12805,USD,,22
14.5.3,UTILITY SERVICE TESTING PANEL,UTILITY SERVICE TESTING PANEL; IP66/NEMA 4X outdoor electrical enclosure; IEC 60204-1 electrical machinery compliance; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: SGD.,4,EA,,17416.22,SGD,,23
14.5.4,UTILITY SERVICE TESTING MANIFOLD,UTILITY SERVICE TESTING MANIFOLD; ATEX/IECEx suitable hydrogen-area component selection; IEC 61511 instrumented protection design basis; continuous operation duty with remote monitoring. Supplier cost currency: AUD.,5,EA,,20267.19,AUD,,24
14.5.5,UTILITY SERVICE TESTING SENSOR SET,UTILITY SERVICE TESTING SENSOR SET; 316L stainless steel wetted construction; ISO 22734 hydrogen generator equipment requirements; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: GBP.,2,EA,,10443.20,GBP,,25
14.5.6,UTILITY SERVICE TESTING INSTALL KIT,UTILITY SERVICE TESTING INSTALL KIT; duplex stainless steel process wetted construction; NFPA 2 hydrogen technologies design consideration; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: EUR.,3,EA,,12163.89,EUR,,21
15,HYDROGEN COMPRESSION AND BUFFER STORAGE,"Hydrogen booster compression, receiver vessels, pressure regulation, cooling, filtration, and storage isolation package.",1,LOT,,,,,
15.1,BOOSTER COMPRESSOR PACKAGE,"Oil-free hydrogen booster compressor, motor, VFD, skid, and enclosure.",1,LOT,,,,,
15.1.1,OIL FREE H2 COMPRESSOR STAGE 1,OIL FREE H2 COMPRESSOR STAGE 1; duplex stainless steel process wetted construction; ISO 22734 hydrogen generator equipment requirements; design ambient -20 to 45 degC. Supplier cost currency: GBP.,3,EA,,40708,GBP,,20
15.1.2,OIL FREE H2 COMPRESSOR STAGE 2,OIL FREE H2 COMPRESSOR STAGE 2; EPDM/PTFE compatible deionized water service; NFPA 2 hydrogen technologies design consideration; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: EUR.,4,EA,,47192.59,EUR,,21
15.1.3,COMPRESSOR MOTOR 250 KW,COMPRESSOR MOTOR 250 KW; copper busbar with tin-plated contact surfaces; ASME B31.3 process piping fabrication basis; continuous operation duty with remote monitoring. Supplier cost currency: KRW.,5,EA,,69932876.71,KRW,,22
15.1.4,COMPRESSOR VFD PANEL,COMPRESSOR VFD PANEL; powder-coated carbon steel structural frame; CE/UKCA technical file support package; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: HKD.,2,EA,,399484.38,HKD,,18
15.1.5,ANTI-VIBRATION SKID BASE,ANTI-VIBRATION SKID BASE; FRP/HDPE chemical-resistant utility construction; UL 508A industrial control panel construction basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: JPY.,3,EA,,7644328.36,JPY,,19
15.1.6,COMPRESSOR ENCLOSURE VENT KIT,COMPRESSOR ENCLOSURE VENT KIT; IP66/NEMA 4X outdoor electrical enclosure; ISO 9001 traceable manufacturing record package; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: CNY.,4,EA,,366428.57,CNY,,20
15.1.7,COMPRESSOR SUCTION DAMPENER,COMPRESSOR SUCTION DAMPENER; supplemental controlled item for hydrogen plant subassembly 15.1; factory traceability and commissioning readiness included. Supplier cost currency: USD.,4,EA,,10345,USD,,21
15.1.8,COMPRESSOR DISCHARGE DAMPENER,COMPRESSOR DISCHARGE DAMPENER; supplemental controlled item for hydrogen plant subassembly 15.1; factory traceability and commissioning readiness included. Supplier cost currency: SGD.,1,EA,,14110.81,SGD,,22
15.1.9,COMPRESSOR OIL-FREE SEAL SET,COMPRESSOR OIL-FREE SEAL SET; supplemental controlled item for hydrogen plant subassembly 15.1; factory traceability and commissioning readiness included. Supplier cost currency: AUD.,2,EA,,16467.19,AUD,,23
15.1.10,COMPRESSOR PANEL SPACE HEATER,COMPRESSOR PANEL SPACE HEATER; supplemental controlled item for hydrogen plant subassembly 15.1; factory traceability and commissioning readiness included. Supplier cost currency: GBP.,3,EA,,8508.80,GBP,,24
15.1.11,COMPRESSOR ALIGNMENT SURVEY,COMPRESSOR ALIGNMENT SURVEY; supplemental controlled item for hydrogen plant subassembly 15.1; factory traceability and commissioning readiness included. Supplier cost currency: EUR.,4,EA,,9937.96,EUR,,25
15.1.12,COMPRESSOR PERFORMANCE MAP LOAD,COMPRESSOR PERFORMANCE MAP LOAD; supplemental controlled item for hydrogen plant subassembly 15.1; factory traceability and commissioning readiness included. Supplier cost currency: KRW.,1,EA,,14835616.44,KRW,,20
15.2,BUFFER RECEIVER VESSELS,"Hydrogen receivers, supports, pressure relief devices, and drain connections.",1,LOT,,,,,
15.2.1,BUFFER RECEIVER VESSELS ASSEMBLY,BUFFER RECEIVER VESSELS ASSEMBLY; EPDM/PTFE compatible deionized water service; NFPA 2 hydrogen technologies design consideration; design ambient -20 to 45 degC. Supplier cost currency: KRW.,4,EA,,69893150.68,KRW,,21
15.2.2,BUFFER RECEIVER VESSELS MODULE,BUFFER RECEIVER VESSELS MODULE; copper busbar with tin-plated contact surfaces; ASME B31.3 process piping fabrication basis; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: HKD.,5,EA,,399257.81,HKD,,22
15.2.3,BUFFER RECEIVER VESSELS PANEL,BUFFER RECEIVER VESSELS PANEL; powder-coated carbon steel structural frame; CE/UKCA technical file support package; continuous operation duty with remote monitoring. Supplier cost currency: JPY.,2,EA,,7640000,JPY,,18
15.2.4,BUFFER RECEIVER VESSELS MANIFOLD,BUFFER RECEIVER VESSELS MANIFOLD; FRP/HDPE chemical-resistant utility construction; UL 508A industrial control panel construction basis; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: CNY.,3,EA,,366221.43,CNY,,19
15.2.5,BUFFER RECEIVER VESSELS SENSOR SET,BUFFER RECEIVER VESSELS SENSOR SET; IP66/NEMA 4X outdoor electrical enclosure; ISO 9001 traceable manufacturing record package; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: USD.,4,EA,,51354,USD,,20
15.2.6,BUFFER RECEIVER VESSELS INSTALL KIT,BUFFER RECEIVER VESSELS INSTALL KIT; ATEX/IECEx suitable hydrogen-area component selection; IEC 60204-1 electrical machinery compliance; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: SGD.,5,EA,,69509.46,SGD,,21
15.3,COMPRESSOR COOLING AND FILTRATION,"Aftercooler, separator, filters, condensate management, and temperature monitoring.",1,LOT,,,,,
15.3.1,COMPRESSOR COOLING AND ASSEMBLY,COMPRESSOR COOLING AND ASSEMBLY; copper busbar with tin-plated contact surfaces; ASME B31.3 process piping fabrication basis; design ambient -20 to 45 degC. Supplier cost currency: JPY.,5,EA,,4053582.09,JPY,,23
15.3.2,COMPRESSOR COOLING AND MODULE,COMPRESSOR COOLING AND MODULE; powder-coated carbon steel structural frame; CE/UKCA technical file support package; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: CNY.,2,EA,,194585.71,CNY,,19
15.3.3,COMPRESSOR COOLING AND PANEL,COMPRESSOR COOLING AND PANEL; FRP/HDPE chemical-resistant utility construction; UL 508A industrial control panel construction basis; continuous operation duty with remote monitoring. Supplier cost currency: USD.,3,EA,,27325,USD,,20
15.3.4,COMPRESSOR COOLING AND MANIFOLD,COMPRESSOR COOLING AND MANIFOLD; IP66/NEMA 4X outdoor electrical enclosure; ISO 9001 traceable manufacturing record package; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: SGD.,4,EA,,37037.84,SGD,,21
15.3.5,COMPRESSOR COOLING AND SENSOR SET,COMPRESSOR COOLING AND SENSOR SET; ATEX/IECEx suitable hydrogen-area component selection; IEC 60204-1 electrical machinery compliance; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: AUD.,5,EA,,42954.69,AUD,,22
15.3.6,COMPRESSOR COOLING AND INSTALL KIT,COMPRESSOR COOLING AND INSTALL KIT; 316L stainless steel wetted construction; IEC 61511 instrumented protection design basis; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: GBP.,2,EA,,22059.20,GBP,,23
15.4,PRESSURE REGULATION PANEL,"Pressure reducing valves, back-pressure regulators, gauges, and bypass routing.",1,LOT,,,,,
15.4.1,PRESSURE REGULATION PANEL ASSEMBLY,PRESSURE REGULATION PANEL ASSEMBLY; powder-coated carbon steel structural frame; CE/UKCA technical file support package; design ambient -20 to 45 degC. Supplier cost currency: USD.,4,EA,,7696,USD,,23
15.4.2,PRESSURE REGULATION PANEL MODULE,PRESSURE REGULATION PANEL MODULE; FRP/HDPE chemical-resistant utility construction; UL 508A industrial control panel construction basis; outdoor containerized service with marine C4 coating allowance. Supplier cost currency: SGD.,5,EA,,10512.16,SGD,,24
15.4.3,PRESSURE REGULATION PANEL PANEL,PRESSURE REGULATION PANEL PANEL; IP66/NEMA 4X outdoor electrical enclosure; ISO 9001 traceable manufacturing record package; continuous operation duty with remote monitoring. Supplier cost currency: AUD.,6,EA,,12284.38,AUD,,25
15.4.4,PRESSURE REGULATION PANEL MANIFOLD,PRESSURE REGULATION PANEL MANIFOLD; ATEX/IECEx suitable hydrogen-area component selection; IEC 60204-1 electrical machinery compliance; feed water conductivity less than 1 uS/cm at package inlet. Supplier cost currency: GBP.,7,EA,,6356,GBP,,26
15.4.5,PRESSURE REGULATION PANEL SENSOR SET,PRESSURE REGULATION PANEL SENSOR SET; 316L stainless steel wetted construction; IEC 61511 instrumented protection design basis; hydrogen product pressure 30 barg downstream of dryer. Supplier cost currency: EUR.,4,EA,,7433.33,EUR,,27
15.4.6,PRESSURE REGULATION PANEL INSTALL KIT,PRESSURE REGULATION PANEL INSTALL KIT; duplex stainless steel process wetted construction; ISO 22734 hydrogen generator equipment requirements; grid input 11 kV medium voltage with transformer step-down. Supplier cost currency: KRW.,5,EA,,11110958.90,KRW,,23
